Loop Gain Phase X,Loop Gain Phase Y
440113161.6874957,-71.07111913745393
450262052.2961417,-72.49859283899733
460644973.5804242,-73.90879155902464
471267322.2244983,-75.30133857604298
482134619.3585976,-76.67587078809476
493252513.4287276,-78.03203857792751
504626783.1325324,-79.36950570001017
516263340.4228628,-80.68794918830231
528168233.580605,-81.98705928312668
540347650.3583688,-83.26653937481539
552807921.1966671,-84.52610596134495
565555522.514261,-85.76548861687502
578597080.0743786,-86.98442996768861
591939372.4285581,-88.18268567201763
605589334.4399047,-89.3600244000326
619554060.8875935,-90.5162278104994
633840810.1544906,-91.65109052050606
648457007.9998099,-92.76442006513238
663410251.4187669,-93.85603684406621
678708312.5912343,-94.92577405267275
694359142.9214531,-95.97347759538908
710370877.1708976,-96.99900597982771
726751837.6864444,-98.0022301905761
743510538.7260405,-98.98303354206126
760655690.8841209,-99.94131151065713
778196205.6190755,-100.8769715464917
796141199.8851167,-101.7899328662358
814500000.8709581,-102.6801262284252
833282150.8477654,-103.5474936935719
852497412.1288995,-104.3919883715287
872155772.1440296,-105.2135741592625
892267448.6302555,-106.012225472027
912842894.9429336,-106.7879269717854
933892805.4889711,-107.5406732962997
955428121.2854092,-108.2704687928739
977460035.6461862,-108.9773272604373
1000000000.000036,-109.6612717038576
1023059729.842546,-110.3223341038794
1046651210.825464,-110.9605552064222
1070786704.986434,-111.5759843341194
1095478757.122371,-112.1686792230739
1120740201.30982,-112.7387058872235
1146584167.575664,-113.2861385123327
1173024088.721656,-113.8110593813118
1200073707.306332,-114.3135588316642
1227747082.787914,-114.7937352458983
1256058598.831931,-115.2516950748075
1285022970.787356,-115.6875528932016
1314655253.33513,-116.1014314871739
1344970848.313073,-116.493461971109
1375985512.721222,-116.8637839329926
1407715366.911779,-117.2125456052952
1440176902.967912,-117.5399040583925
1473386993.275773,-117.8460254140089
1507362899.294178,-118.131085074359
1542122280.526523,-118.3952679636634
1577683203.699578,-118.6387687777783
1614064152.153953,-118.8617922376542
1651284035.451101,-119.0645533421677
1689362199.201851,-119.2472776158365
1728318435.121592,-119.4102013466462
1768172991.317323,-119.5535718095789
1808946582.811921,-119.6776474709957
1850660402.311093,-119.7826981696505
1893336131.218615,-119.8690052696783
1936995950.905576,-119.9368617814177
1981662554.239492,-119.9865724462096
2027359157.37927,-120.0184537810562
2074109511.842172,-120.032834080285
2121937916.84903,-120.0300533701611
2170869231.954144,-120.0104633145575
2220928889.966421,-119.9744270688915
2272142910.168469,-119.9223190801447
2324537911.840525,-119.8545248322741
2378141128.096237,-119.7714405346329
2432980420.037495,-119.6734727546712
2489084291.235672,-119.5610379930311
2546481902.546799,-119.4345622032576
2605203087.268366,-119.2944802557683
2665278366.645644,-119.1412353488606
2726738965.735575,-118.9752783681246
2789616829.636478,-118.7970671971864
2853944640.092011,-118.6070659829409
2919755832.478008,-118.4057443589713
2987084613.18104,-118.1935766312446
3055965977.377709,-117.9710409301239
3126435727.223937,-117.7386183342939
3198530490.463687,-117.4967919713631
3272287739.466806,-117.2460461002959
3347745810.705864,-116.9868651818595
3424943924.682131,-116.7197329425041
3503922206.311042,-116.4451314374126
3584721705.777741,-116.1635401185762
3667384419.873553,-115.8754349138495
3751953313.824462,-115.5812873227224
3838472343.622959,-115.2815635331456
3926986478.874845,-114.9767235664545
4017541726.172883,-114.6672204534606
4110185153.009435,-114.3534994468452
4204964912.240522,-114.0359972751023
4301930267.114017,-113.7151414394938
4401131616.874976,-113.3913495589422
4502620522.961436,-113.0650287652833
4606449735.804262,-112.7365751504959
4712673222.245004,-112.4063732677873
4821346193.585998,-112.0747956887537
4932525134.287298,-111.7422026160511
5046267831.325347,-111.4089415512845
5162633404.228651,-111.0753470214132
5281682335.806074,-110.741740358063
5403476503.583712,-110.4084295314361
5528079211.966695,-110.0757090390485
5655555225.142634,-109.7438598418016
5785970800.743812,-109.4131493536279
5919393724.285607,-109.083831473408
6055893344.399075,-108.7561466625911
6195540608.875963,-108.4303220665387
6338408101.544934,-108.1065716692477
6484570079.998128,-107.7850964884208
6634102514.187699,-107.466084799512
6787083125.912374,-107.1497123921713
6943591429.214562,-106.8361428501793
7103708771.709008,-106.5255278568929
7267518376.864476,-106.2180075194656
7435105387.260438,-105.9137107120991
7606556908.841244,-105.6127554325699
7781962056.19079,-105.3152491719377
7961411998.851202,-105.0212892925192
8145000008.709617,-104.7309634150692
8332821508.477691,-104.4443498079328
8524974121.289031,-104.1615177808678
8721557721.440332,-103.882528080726
8922674486.302591,-103.6074332825616
9128428949.429373,-103.3362781817356
9338928054.88975,-103.0691001804212
9554281212.854132,-102.805929667675
9774600356.461903,-102.5467903966051
10000000000,-102.291699849251
