VNIN() (Iin=1.9e-06) X,VNIN() (Iin=1.9e-06) Y
18506604.02311077,3.448602777279473e-12
18933361.31218598,3.48445108880938e-12
19369959.5090556,3.52063511416503e-12
19816625.54239475,3.557146658625374e-12
20273591.57379253,3.593978342895228e-12
20741095.11842154,3.631123702617495e-12
21219379.16849012,3.668577286656813e-12
21708692.31954126,3.706334753629986e-12
22209288.89966402,3.744392966179466e-12
22721429.1016845,3.782750082512629e-12
23245379.11840505,3.821405644760602e-12
23781411.28096216,3.860360663745699e-12
24329804.20037473,3.899617699785391e-12
24890842.91235651,3.939180939202297e-12
25464819.02546777,3.979056266253522e-12
26052030.87268343,4.019251330237749e-12
26652783.6664562,4.059775607584446e-12
27267389.65735551,4.100640458775314e-12
27896168.29636454,4.141859179993551e-12
28539446.40091986,4.1834470494406e-12
29197558.32477982,4.225421368302717e-12
29870846.13181013,4.267801496390372e-12
30559659.77377682,4.310608882511795e-12
31264357.27223909,4.353867089678008e-12
31985304.90463659,4.397601815270005e-12
32722877.39466778,4.441840906329433e-12
33477458.10705835,4.486614370162315e-12
34249439.24682102,4.531954380470993e-12
35039222.06311012,4.577895279252877e-12
35847217.05777711,4.624473574725723e-12
36673844.19873521,4.671727935558515e-12
37519533.1382443,4.719699181704773e-12
38384723.43622927,4.768430272151361e-12
39269864.78874812,4.817966289911081e-12
40175417.2617285,4.868354424601688e-12
41101851.53009401,4.919643952967722e-12
42049649.12240488,4.971886217714831e-12
43019302.67113981,5.025134605039382e-12
44011316.16874941,5.079444521249294e-12
45026205.229614,5.134873368885088e-12
46064497.35804224,5.191480522763613e-12
47126732.22244965,5.249327306380375e-12
48213461.93585958,5.308476969120449e-12
49325251.34287257,5.368994664742074e-12
50462678.31325305,5.430947431611639e-12
51626334.04228608,5.494404175183614e-12
52816823.3580603,5.559435653234139e-12
54034765.03583667,5.626114464372405e-12
55280792.11966649,5.694515040369646e-12
56555552.25142588,5.764713642861407e-12
57859708.00743764,5.836788364995062e-12
59193937.24285558,5.910819138610811e-12
60558933.44399024,5.986887747561491e-12
61955406.08875911,6.0650778477935e-12
63384081.01544881,6.145474994829341e-12
64845700.79998074,6.22816667931074e-12
66341025.14187644,6.313242371281138e-12
67870831.25912318,6.400793573907227e-12
69435914.29214504,6.490913887361847e-12
71037087.71708949,6.583699083614963e-12
72675183.76864415,6.679247192906274e-12
74351053.87260376,6.777658602702477e-12
76065569.08841181,6.879036169974719e-12
77819620.56190726,6.983485347667992e-12
79614119.98851137,7.091114326274133e-12
81450000.0870955,7.202034191464602e-12
83328215.08477622,7.316359098788074e-12
85249741.21288961,7.434206466492158e-12
87215577.21440262,7.55569718758769e-12
89226744.86302519,7.680955862338981e-12
91284289.49429299,7.810111052433457e-12
93389280.54889673,7.943295558160151e-12
95542812.12854053,8.080646720007285e-12
97746003.56461823,8.222306746175505e-12
100000000.0000032,8.368423067593683e-12
102305972.9842541,8.519148722118656e-12
104665121.082546,8.67464276969741e-12
107078670.498643,8.835070740369235e-12
109547875.7122367,9.000605117084496e-12
112074020.1309816,9.171425855414296e-12
114658416.7575659,9.347720942319688e-12
117302408.8721651,9.529686996236858e-12
120007370.7306327,9.717529910814463e-12
122774708.2787909,9.911465544706088e-12
125605859.8831926,1.011172045987281e-11
128502297.078735,1.03185327108822e-11
131465525.3335124,1.053215268769759e-11
134497084.8313067,1.075284401442914e-11
137598551.2721216,1.098088450646124e-11
140771536.6911773,1.121656718827273e-11
144017690.2967906,1.146020137412115e-11
147338699.3275767,1.171211381356361e-11
150736289.9294172,1.197264990352693e-11
154212228.0526516,1.224217496831297e-11
157768320.3699571,1.252107560852351e-11
161406415.2153946,1.280976111940669e-11
165128403.5451094,1.310866497855786e-11
168936219.9201844,1.341824640224553e-11
172831843.5121585,1.373899196887557e-11
176817299.1317315,1.407141730724889e-11
180894658.2811913,1.441606884631043e-11
185066040.2311085,1.477352562203062e-11
189333613.1218607,1.514440113590949e-11
193699595.0905568,1.552934525835363e-11
198166255.4239483,1.592904616886024e-11
202735915.7379262,1.634423232356183e-11
207410951.1842163,1.677567443926012e-11
212193791.6849021,1.722418748162935e-11
217086923.1954135,1.769063264382451e-11
222092888.9966411,1.817591930031794e-11
227214291.0168459,1.868100691944347e-11
232453791.1840515,1.92069069168859e-11
237814112.8096226,1.975468443125382e-11
243298042.0037484,2.032546000195507e-11
248908429.1235662,2.092041112889514e-11
254648190.2546788,2.154077369307636e-11
260520308.7268354,2.218784321702396e-11
266527836.6645631,2.286297594413171e-11
272673896.5735562,2.356758971652782e-11
278961682.9636466,2.430316463192437e-11
285394464.0091998,2.507124346113613e-11
291975583.2477995,2.587343180953111e-11
298708461.3181027,2.671139800759225e-11
305596597.7377695,2.758687271799791e-11
312643572.7223923,2.850164824913663e-11
319853049.0463673,2.945757756771191e-11
327228773.9466792,3.045657300601567e-11
334774581.0705849,3.150060466249841e-11
342494392.4682116,3.259169849738145e-11
350392220.6311027,3.373193412818132e-11
358472170.5777726,3.492344233309369e-11
366738441.9873536,3.61684022731601e-11
375195331.3824445,3.746903844696938e-11
383847234.3622941,3.882761739428794e-11
392698647.8874827,4.024644416744098e-11
401754172.6172864,4.1727858591457e-11
411018515.3009416,4.327423133593157e-11
420496491.2240503,4.488795982325744e-11
430193026.7113997,4.657146399931227e-11
440113161.6874957,4.832718199389999e-11
450262052.2961417,5.015756569922078e-11
460644973.5804242,5.206507629541375e-11
471267322.2244983,5.405217975278789e-11
482134619.3585976,5.61213423407491e-11
493252513.4287276,5.827502617365101e-11
504626783.1325324,6.051568482385655e-11
516263340.4228628,6.284575903219543e-11
528168233.580605,6.526767254574516e-11
540347650.3583688,6.778382811243526e-11
552807921.1966671,7.039660366137855e-11
565555522.514261,7.310834869704797e-11
578597080.0743786,7.592138093443262e-11
591939372.4285581,7.8837983201109e-11
605589334.4399047,8.186040063073208e-11
619554060.8875935,8.499083817078114e-11
633840810.1544906,8.823145842546579e-11
648457007.9998099,9.15843798525136e-11
663410251.4187669,9.505167533011252e-11
678708312.5912343,9.863537110757302e-11
694359142.9214531,1.023374461503252e-10
710370877.1708976,1.061598318866837e-10
726751837.6864444,1.101044123604251e-10
743510538.7260405,1.14173024789666e-10
760655690.8841209,1.183674605288331e-10
778196205.6190755,1.226894664267304e-10
796141199.8851167,1.271407465698778e-10
814500000.8709581,1.317229643964754e-10
833282150.8477654,1.364377451625851e-10
852497412.1288995,1.41286678738483e-10
872155772.1440296,1.462713227096673e-10
892267448.6302555,1.513932057537632e-10
912842894.9429336,1.566538312615999e-10
933892805.4889711,1.620546811680874e-10
955428121.2854092,1.675972199562285e-10
977460035.6461862,1.732828987957038e-10
1000000000.000036,1.791131597759742e-10
1023059729.842546,1.850894401927844e-10
1046651210.825464,1.912131768463197e-10
1070786704.986434,1.97485810309066e-10
1095478757.122371,2.039087891216379e-10
1120740201.30982,2.104835738754491e-10
1146584167.575664,2.172116411420902e-10
1173024088.721656,2.240944872105844e-10
1200073707.306332,2.311336315953209e-10
1227747082.787914,2.383306202793298e-10
1256058598.831931,2.456870286596452e-10
1285022970.787356,2.532044641637445e-10
1314655253.33513,2.608845685084142e-10
1344970848.313073,2.68729019574812e-10
1375985512.721222,2.767395328759532e-10
1407715366.911779,2.849178625952748e-10
1440176902.967912,2.932658021773199e-10
1473386993.275773,3.017851844538716e-10
1507362899.294178,3.104778812910499e-10
1542122280.526523,3.193458027449249e-10
1577683203.699578,3.283908957150955e-10
1614064152.153953,3.376151420874111e-10
1651284035.451101,3.47020556358576e-10
1689362199.201851,3.566091827367659e-10
1728318435.121592,3.663830917136351e-10
1768172991.317323,3.763443761041578e-10
1808946582.811921,3.864951465517128e-10
1850660402.311093,3.968375264966411e-10
1893336131.218615,4.073736466072539e-10
1936995950.905576,4.181056386729338e-10
1981662554.239492,4.290356289596012e-10
2027359157.37927,4.401657310284482e-10
2074109511.842172,4.514980380194667e-10
2121937916.84903,4.630346144020074e-10
2170869231.954144,4.747774871953879e-10
2220928889.966421,4.867286366634622e-10
2272142910.168469,4.9888998648814e-10
2324537911.840525,5.112633934280779e-10
2378141128.096237,5.238506364702451e-10
2432980420.037495,5.366534054837897e-10
2489084291.235672,5.496732893876267e-10
2546481902.546799,5.629117638455009e-10
2605203087.268366,5.763701785049201e-10
2665278366.645644,5.900497437993765e-10
2726738965.735575,6.039515173366548e-10
2789616829.636478,6.18076389899829e-10
2853944640.092011,6.32425071091724e-10
2919755832.478008,6.469980746582428e-10
2987084613.18104,6.617957035309646e-10
3055965977.377709,6.768180346348462e-10
3126435727.223937,6.920649035126772e-10
3198530490.463687,7.075358888241318e-10
3272287739.466806,7.232302967837735e-10
3347745810.705864,7.391471456092151e-10
3424943924.682131,7.552851500576947e-10
3503922206.311042,7.716427061366045e-10
3584721705.777741,7.882178760808821e-10
3667384419.873553,8.050083736975643e-10
3751953313.824462,8.220115501851534e-10
3838472343.622959,8.392243805425762e-10
3926986478.874845,8.566434506893476e-10
4017541726.172883,8.742649454249647e-10
4110185153.009435,8.920846373613291e-10
4204964912.240522,9.100978769670742e-10
4301930267.114017,9.282995838667757e-10
4401131616.874976,9.466842395411e-10
4502620522.961436,9.652458815757261e-10
4606449735.804262,9.839780996072033e-10
4712673222.245004,1.002874033112681e-09
4821346193.585998,1.02192637118739e-09
4932525134.287298,1.041127354448808e-09
5046267831.325347,1.060468779199428e-09
5162633404.228651,1.079942003970845e-09
5281682335.806074,1.099537958560484e-09
5403476503.583712,1.119247155658471e-09
5528079211.966695,1.139059705146162e-09
5655555225.142634,1.158965331129444e-09
5785970800.743812,1.178953391749382e-09
5919393724.285607,1.199012901790147e-09
6055893344.399075,1.219132558079635e-09
6195540608.875963,1.239300767651958e-09
6338408101.544934,1.259505678613465e-09
6484570079.998128,1.279735213625338e-09
6634102514.187699,1.299977105886575e-09
6787083125.912374,1.320218937471762e-09
6943591429.214562,1.340448179848893e-09
7103708771.709008,1.360652236374052e-09
7267518376.864476,1.380818486532776e-09
7435105387.260438,1.400934331672537e-09
7606556908.841244,1.420987241947843e-09
7781962056.19079,1.440964804179357e-09
7961411998.851202,1.460854770311456e-09
8145000008.709617,1.480645106139578e-09
8332821508.477691,1.500324039969459e-09
8524974121.289031,1.519880110865586e-09
8721557721.440332,1.539302216145852e-09
8922674486.302591,1.558579657783729e-09
9128428949.429373,1.577702187388189e-09
9338928054.88975,1.59666004944514e-09
9554281212.854132,1.615444022522013e-09
9774600356.461903,1.634045458159106e-09
10000000000,1.65245631719698e-09
