sqrt(iinteg(leafValue( VNIN("/tp/xph2sei/xph2sei107/ams_cds_isr_s35/Sim/csa_miniprojet2/sch_bench/maestro/results/maestro/ExplorerRun.0/psf/csa_miniprojet2_sch_bench_1") "Iin" 1.9e-06 )**2)) X,sqrt(iinteg(leafValue( VNIN("/tp/xph2sei/xph2sei107/ams_cds_isr_s35/Sim/csa_miniprojet2/sch_bench/maestro/results/maestro/ExplorerRun.0/psf/csa_miniprojet2_sch_bench_1") "Iin" 1.9e-06 )**2)) Y
10954787.57122363,7.626133690151946e-09
11207402.01309811,7.750629048750829e-09
11465841.67575654,7.878286707754831e-09
11730240.88721646,8.009196415870104e-09
12000737.07306322,8.143449242775448e-09
12277470.82787904,8.281137508360429e-09
12560585.98831921,8.42235470956049e-09
12850229.70787345,8.567195445470882e-09
13146552.53335119,8.715755341493507e-09
13449708.48313062,8.868130973340046e-09
13759855.1272121,9.024419791780268e-09
14077153.66911767,9.184720049085028e-09
14401769.029679,9.349130728168107e-09
14733869.93275761,9.517751475478945e-09
15073628.99294166,9.690682538738344e-09
15421222.8052651,9.868024710640827e-09
15776832.03699564,1.004987927966975e-08
16140641.5215394,1.023634798918401e-08
16512840.35451087,1.042753300593782e-08
16893621.99201836,1.062353689918759e-08
17283184.35121577,1.082446263152224e-08
17681729.91317308,1.103041356252532e-08
18089465.82811905,1.124149346634028e-08
18506604.02311077,1.145780656416344e-08
18933361.31218598,1.167945757263455e-08
19369959.5090556,1.190655176903264e-08
19816625.54239475,1.213919507411601e-08
20273591.57379253,1.23774941533715e-08
20741095.11842154,1.262155653736022e-08
21219379.16849012,1.287149076176614e-08
21708692.31954126,1.312740652767235e-08
22209288.89966402,1.33894148825075e-08
22721429.1016845,1.365762842202461e-08
23245379.11840505,1.393216151359614e-08
23781411.28096216,1.421313054103541e-08
24329804.20037473,1.45006541710846e-08
24890842.91235651,1.479485364164627e-08
25464819.02546777,1.509585307177851e-08
26052030.87268343,1.540377979342384e-08
26652783.6664562,1.571876470480046e-08
27267389.65735551,1.604094264535044e-08
27896168.29636454,1.637045279211419e-08
28539446.40091986,1.670743907738336e-08
29197558.32477982,1.705205062747551e-08
29870846.13181013,1.740444222247303e-08
30559659.77377682,1.776477477677577e-08
31264357.27223909,1.813321584033064e-08
31985304.90463659,1.850994012042281e-08
32722877.39466778,1.889513002393967e-08
33477458.10705835,1.9288976220052e-08
34249439.24682102,1.96916782232942e-08
35039222.06311012,2.010344499706816e-08
35847217.05777711,2.052449557764127e-08
36673844.19873521,2.095505971875922e-08
37519533.1382443,2.139537855704677e-08
38384723.43622927,2.184570529842523e-08
39269864.78874812,2.230630592583325e-08
40175417.2617285,2.27774599285973e-08
41101851.53009401,2.325946105386049e-08
42049649.12240488,2.375261808054207e-08
43019302.67113981,2.425725561636641e-08
44011316.16874941,2.477371491856869e-08
45026205.229614,2.530235473895562e-08
46064497.35804224,2.5843552194074e-08
47126732.22244965,2.639770366131773e-08
48213461.93585958,2.696522570188655e-08
49325251.34287257,2.754655601159707e-08
50462678.31325305,2.814215440064055e-08
51626334.04228608,2.875250380348264e-08
52816823.3580603,2.937811132020981e-08
54034765.03583667,3.001950929074579e-08
55280792.11966649,3.067725640349183e-08
56555552.25142588,3.135193884008723e-08
57859708.00743764,3.204417145814391e-08
59193937.24285558,3.275459901398257e-08
60558933.44399024,3.348389742758943e-08
61955406.08875911,3.423277509222531e-08
63384081.01544881,3.500197423135316e-08
64845700.79998074,3.579227230581063e-08
66341025.14187644,3.660448347444119e-08
67870831.25912318,3.743946011171569e-08
69435914.29214504,3.82980943862265e-08
71037087.71708949,3.918131990432392e-08
72675183.76864415,4.009011342359028e-08
74351053.87260376,4.102549664131616e-08
76065569.08841181,4.198853806365781e-08
77819620.56190726,4.298035496171937e-08
79614119.98851137,4.400211542142135e-08
81450000.0870955,4.505504049469248e-08
83328215.08477622,4.614040646025935e-08
85249741.21288961,4.725954720311173e-08
87215577.21440262,4.841385672259602e-08
89226744.86302519,4.960479178003945e-08
91284289.49429299,5.083387469783872e-08
93389280.54889673,5.210269632306379e-08
95542812.12854053,5.341291916983674e-08
97746003.56461823,5.476628075605128e-08
100000000.0000032,5.616459715140799e-08
102305972.9842541,5.760976675525894e-08
104665121.082546,5.910377432438832e-08
107078670.498643,6.064869527261056e-08
109547875.7122367,6.224670026594881e-08
112074020.1309816,6.390006013917014e-08
114658416.7575659,6.561115116160599e-08
117302408.8721651,6.738246068247973e-08
120007370.7306327,6.921659318840314e-08
122774708.2787909,7.111627680829233e-08
125605859.8831926,7.308437030369159e-08
128502297.078735,7.512387058538162e-08
131465525.3335124,7.723792080018252e-08
134497084.8313067,7.942981903503694e-08
137598551.2721216,8.170302768876597e-08
140771536.6911773,8.406118356531653e-08
144017690.2967906,8.650810874584843e-08
147338699.3275767,8.904782230061761e-08
150736289.9294172,9.168455290527184e-08
154212228.0526516,9.442275242985297e-08
157768320.3699571,9.726711057244919e-08
161406415.2153946,1.002225706130155e-07
165128403.5451094,1.032943463663172e-07
168936219.9201844,1.06487940416183e-07
172831843.5121585,1.098091637162003e-07
176817299.1317315,1.132641566445567e-07
180894658.2811913,1.168594116028279e-07
185066040.2311085,1.206017972500238e-07
189333613.1218607,1.244985844640092e-07
193699595.0905568,1.285574741223886e-07
198166255.4239483,1.327866267939469e-07
202735915.7379262,1.371946944296326e-07
207410951.1842163,1.417908541387113e-07
212193791.6849021,1.465848441309707e-07
217086923.1954135,1.515870018995841e-07
222092888.9966411,1.568083047113179e-07
227214291.0168459,1.622604124610929e-07
232453791.1840515,1.679557129363992e-07
237814112.8096226,1.739073695236602e-07
243298042.0037484,1.801293713733429e-07
248908429.1235662,1.866365860234274e-07
254648190.2546788,1.934448144618841e-07
260520308.7268354,2.005708485881767e-07
266527836.6645631,2.080325310117306e-07
272673896.5735562,2.158488171020366e-07
278961682.9636466,2.240398391809312e-07
285394464.0091998,2.326269727230005e-07
291975583.2477995,2.416329044054572e-07
298708461.3181027,2.510817018247311e-07
305596597.7377695,2.609988846739533e-07
312643572.7223923,2.714114971540586e-07
319853049.0463673,2.823481813719663e-07
327228773.9466792,2.938392514627831e-07
334774581.0705849,3.059167681597326e-07
342494392.4682116,3.186146135260258e-07
350392220.6311027,3.31968565557531e-07
358472170.5777726,3.460163723641808e-07
366738441.9873536,3.607978256417346e-07
375195331.3824445,3.763548331538605e-07
383847234.3622941,3.927314899574245e-07
392698647.8874827,4.099741481211682e-07
401754172.6172864,4.281314847092948e-07
411018515.3009416,4.472545678264145e-07
420496491.2240503,4.673969205483071e-07
430193026.7113997,4.886145825934458e-07
440113161.6874957,5.109661696225533e-07
450262052.2961417,5.345129300870124e-07
460644973.5804242,5.59318799581088e-07
471267322.2244983,5.8545045268708e-07
482134619.3585976,6.129773523362082e-07
493252513.4287276,6.41971796740806e-07
504626783.1325324,6.725089639849444e-07
516263340.4228628,7.046669543906849e-07
528168233.580605,7.385268308056297e-07
540347650.3583688,7.741726569842406e-07
552807921.1966671,8.116915342605427e-07
565555522.514261,8.511736367333816e-07
578597080.0743786,8.927122452074575e-07
591939372.4285581,9.364037801540192e-07
605589334.4399047,9.82347833974477e-07
619554060.8875935,1.030647202868369e-06
633840810.1544906,1.081407918624114e-06
648457007.9998099,1.13473928066684e-06
663410251.4187669,1.190753888712243e-06
678708312.5912343,1.249567676388715e-06
694359142.9214531,1.311299946201939e-06
710370877.1708976,1.376073406226302e-06
726751837.6864444,1.444014208915902e-06
743510538.7260405,1.515251992434105e-06
760655690.8841209,1.589919924904488e-06
778196205.6190755,1.66815475198717e-06
796141199.8851167,1.750096848182845e-06
814500000.8709581,1.835890272262018e-06
833282150.8477654,1.92568282720882e-06
852497412.1288995,2.019626125057247e-06
872155772.1440296,2.117875656982601e-06
892267448.6302555,2.220590868992302e-06
912842894.9429336,2.327935243538171e-06
933892805.4889711,2.440076387346732e-06
955428121.2854092,2.557186125735348e-06
977460035.6461862,2.679440603650187e-06
1000000000.000036,2.807020393627411e-06
1023059729.842546,2.940110610841878e-06
1046651210.825464,3.078901035368395e-06
1070786704.986434,3.223586241739389e-06
1095478757.122371,3.374365735840352e-06
1120740201.30982,3.531444099140627e-06
1146584167.575664,3.695031140212629e-06
1173024088.721656,3.86534205344762e-06
1200073707.306332,4.042597584830998e-06
1227747082.787914,4.227024204595042e-06
1256058598.831931,4.418854286522259e-06
1285022970.787356,4.618326293628281e-06
1314655253.33513,4.825684969909548e-06
1344970848.313073,5.041181537798093e-06
1375985512.721222,5.265073900923487e-06
1407715366.911779,5.497626851740418e-06
1440176902.967912,5.739112283539538e-06
1473386993.275773,5.989809406318788e-06
1507362899.294178,6.250004965952458e-06
1542122280.526523,6.519993466055541e-06
1577683203.699578,6.800077391901233e-06
1614064152.153953,7.090567435709642e-06
1651284035.451101,7.391782722585605e-06
1689362199.201851,7.704051036342767e-06
1728318435.121592,8.027709044409579e-06
1768172991.317323,8.36310252097044e-06
1808946582.811921,8.710586567451625e-06
1850660402.311093,9.070525829416824e-06
1893336131.218615,9.443294708890898e-06
1936995950.905576,9.829277571082867e-06
1981662554.239492,1.022886894443013e-05
2027359157.37927,1.064247371283535e-05
2074109511.842172,1.107050729891593e-05
2121937916.84903,1.15133958370328e-05
2170869231.954144,1.197157633481186e-05
2220928889.966421,1.244549682181684e-05
2272142910.168469,1.293561648397789e-05
2324537911.840525,1.344240578232619e-05
2378141128.096237,1.396634655453116e-05
2432980420.037495,1.450793209768559e-05
2489084291.235672,1.506766723073402e-05
2546481902.546799,1.564606833489376e-05
2605203087.268366,1.624366337037547e-05
2665278366.645644,1.686099186767346e-05
2726738965.735575,1.749860489166487e-05
2789616829.636478,1.815706497673423e-05
2853944640.092011,1.883694603112553e-05
2919755832.478008,1.953883320872026e-05
2987084613.18104,2.026332274644862e-05
3055965977.377709,2.101102176556225e-05
3126435727.223937,2.17825480350346e-05
3198530490.463687,2.25785296954088e-05
3272287739.466806,2.339960494148558e-05
3347745810.705864,2.424642166233698e-05
3424943924.682131,2.5119637037247e-05
3503922206.311042,2.601991708631898e-05
3584721705.777741,2.694793617465423e-05
3667384419.873553,2.790437646919715e-05
3751953313.824462,2.888992734756135e-05
3838472343.622959,2.990528475839928e-05
3926986478.874845,3.095115053315548e-05
4017541726.172883,3.202823164935193e-05
4110185153.009435,3.313723944589162e-05
4204964912.240522,3.427888879123493e-05
4301930267.114017,3.545389720570012e-05
4401131616.874976,3.666298393956353e-05
4502620522.961436,3.790686900908551e-05
4606449735.804262,3.918627219306038e-05
4712673222.245004,4.050191199298179e-05
4821346193.585998,4.185450456042255e-05
4932525134.287298,4.324476259574733e-05
5046267831.325347,4.467339422280141e-05
5162633404.228651,4.614110184474324e-05
5281682335.806074,4.764858098670592e-05
5403476503.583712,4.919651913147651e-05
5528079211.966695,5.078559455486364e-05
5655555225.142634,5.241647516787587e-05
5785970800.743812,5.408981737324757e-05
5919393724.285607,5.580626494421644e-05
6055893344.399075,5.756644793377025e-05
6195540608.875963,5.937098162283041e-05
6338408101.544934,6.122046551602067e-05
6484570079.998128,6.311548239377165e-05
6634102514.187699,6.505659742953241e-05
6787083125.912374,6.704435738079076e-05
6943591429.214562,6.907928986244432e-05
7103708771.709008,7.116190271080799e-05
7267518376.864476,7.329268344619401e-05
7435105387.260438,7.547209884155485e-05
7606556908.841244,7.770059460414288e-05
7781962056.19079,7.997859517651613e-05
7961411998.851202,8.230650366251424e-05
8145000008.709617,8.468470188305025e-05
8332821508.477691,8.711355056572168e-05
8524974121.289031,8.95933896713504e-05
8721557721.440332,9.212453885962702e-05
8922674486.302591,9.470729809507472e-05
9128428949.429373,9.734194839357624e-05
9338928054.88975,0.0001000287527087383
9554281212.854132,0.0001027679569564168
9774600356.461903,0.0001055597911748075
10000000000,0.0001084044708166328
