Loop Gain dB20 X,Loop Gain dB20 Y
3126.435727223858,57.53108561607397
3198.530490463607,57.53003257413782
3272.287739466724,57.52893067992797
3347.74581070578,57.52777768037889
3424.943924682045,57.52657121977148
3503.922206310954,57.52530883517701
3584.721705777652,57.52398795171181
3667.384419873461,57.52260587758161
3751.953313824368,57.52115979893055
3838.472343622863,57.51964677450626
3926.986478874747,57.51806373002456
4017.541726172783,57.51640745240212
4110.185153009333,57.51467458369403
4204.964912240418,57.51286161481414
4301.93026711391,57.51096487898997
4401.131616874868,57.50898054498349
4502.620522961325,57.50690461000876
4606.449735804148,57.50473289243857
4712.673222244887,57.50246102415563
4821.346193585879,57.500084442677
4932.525134287176,57.49759838293798
5046.267831325222,57.49499786883069
5162.633404228523,57.4922777043616
5281.682335805944,57.48943246455144
5403.476503583578,57.48645648598357
5528.079211966558,57.48334385703492
5655.555225142495,57.48008840776506
5785.970800743669,57.47668369947466
5919.393724285462,57.47312301392657
6055.893344398925,57.46939934218596
6195.54060887581,57.46550537317923
6338.408101544777,57.46143348182643
6484.570079997968,57.45717571686541
6634.102514187535,57.45272378833718
6787.083125912207,57.44806905469221
6943.591429214391,57.44320250955404
7103.708771708833,57.43811476818371
7267.518376864296,57.43279605356133
7435.105387260253,57.42723618218781
7606.556908841055,57.42142454953957
7781.962056190597,57.415350115273
7961.411998851005,57.40900138810213
8145.000008709415,57.40236641044558
8332.821508477484,57.39543274284255
8524.97412128882,57.38818744812731
8721.557721440118,57.38061707547568
8922.674486302372,57.37270764424346
9128.42894942915,57.36444462778807
9338.92805488952,57.35581293711094
9554.281212853897,57.34679690461473
9774.600356461664,57.33738026778774
10000.00000000016,57.32754615308289
10230.59729842525,57.31727705988732
10466.51210825443,57.30655484477879
10707.86704986412,57.29536070607405
10954.78757122349,57.2836751687801
11207.40201309798,57.27147807003636
11465.8416757564,57.258748545172
11730.24088721632,57.24546501440437
12000.73707306308,57.23160517040665
12277.47082787889,57.21714596677342
12560.58598831906,57.20206360756634
12850.22970787329,57.18633353804585
13146.55253335103,57.16993043676939
13449.70848313045,57.15282820915747
13759.85512721193,57.13499998273357
14077.1536691175,57.11641810420574
14401.76902967883,57.09705413852538
14733.86993275743,57.07687887010179
15073.62899294147,57.05586230642911
15421.22280526491,57.03397368424606
15776.83203699545,57.01118147837867
16140.6415215392,56.98745341360401
16512.84035451067,56.96275647957733
16893.62199201816,56.93705694911137
17283.18435121556,56.91032039991504
17681.72991317287,56.8825117400869
18089.46582811883,56.8535952374112
18506.60402311055,56.82353455271106
18933.36131218576,56.79229277738428
19369.95950905537,56.75983247526226
19816.62554239451,56.72611572889344
20273.59157379229,56.69110419037375
20741.0951184213,56.65475913681683
21219.37916848987,56.61704153042408
21708.692319541,56.57791208331468
22209.28889966376,56.53733132693802
22721.42910168423,56.49525968615291
23245.37911840478,56.45165755779027
23781.41128096188,56.40648539362816
24329.80420037445,56.35970378753152
24890.84291235621,56.31127356659284
25464.81902546747,56.26115588600477
26052.03087268312,56.20931232726888
26652.78366645589,56.1557049994403
27267.38965735518,56.10029664300211
27896.16829636421,56.0430507358139
28539.44640091952,55.98393160072804
29197.55832477947,55.92290451424446
29870.84613180978,55.85993581562808
30559.65977377645,55.79499301587079
31264.35727223871,55.72804490583166
31985.30490463621,55.65906166282365
32722.87739466738,55.58801495502016
33477.45810705794,55.51487804287214
34249.4392468206,55.43962587687209
35039.22206310969,55.36223519094106
35847.21705777667,55.28268459067854
36673.84419873476,55.20095463585417
37519.53313824384,55.11702791646997
38384.72343622879,55.03088912171881
39269.86478874764,54.94252510135601
40175.417261728,54.85192491891107
41101.8515300935,54.7590798962949
42049.64912240436,54.66398364942635
43019.30267113928,54.56663211459443
44011.31616874886,54.46702356525097
45026.20522961344,54.36515861917567
46064.49735804168,54.26104023589631
47126.73222244907,54.15467370438236
48213.46193585899,54.04606662116421
49325.25134287197,53.93522885902719
50462.67831325243,53.8221725265651
51626.33404228545,53.70691191895897
52816.82335805965,53.58946346038433
54034.765035836,53.4698456385273
55280.79211966581,53.34807893178758
56555.55225142519,53.22418572973294
57859.70800743693,53.09819024744301
59193.93724285486,52.97011843445421
60558.9334439895,52.83999787895063
61955.40608875836,52.70785770796071
63384.08101544804,52.57372848425734
64845.70079997995,52.43764210069459
66341.02514187564,52.29963167269287
67870.83125912237,52.15973142956837
69435.91429214421,52.01797660539657
71037.08771708864,51.87440333003705
72675.18376864328,51.72904852094544
74351.05387260286,51.58194977636431
76065.56908841089,51.43314527037327
77819.62056190633,51.28267365036607
79614.11998851041,51.13057393731309
81450.00008709452,50.97688542926943
83328.21508477522,50.82164760842674
85249.74121288859,50.66490005203185
87215.57721440158,50.50668234740304
89226.74486302413,50.34703401125139
91284.28949429191,50.18599441346069
93389.28054889562,50.02360270543424
95542.8121285394,49.85989775308593
97746.00356461707,49.6949180745039
100000.000000002,49.52870178228661
102305.9729842529,49.36128653051722
104665.1210825448,49.19270946631633
107078.6704986417,49.02300718588167
109547.8757122354,48.85221569490987
112074.0201309803,48.68037037325762
114658.4167575645,48.50750594371824
117302.4088721637,48.33365644472867
120007.3707306313,48.15885520684859
122774.7082787894,47.98313483283921
125605.8598831911,47.8065271811349
128502.2970787335,47.62906335253543
131465.5253335109,47.45077367991733
134497.0848313051,47.27168772077814
137598.5512721199,47.09183425240947
140771.5366911756,46.91124126952796
144017.6902967889,46.72993598415761
147338.6993275749,46.5479448275956
150736.2899294154,46.36529345428204
154212.2280526498,46.18200674740369
157768.3203699552,45.99810882606481
161406.4152153927,45.81362305387668
165128.4035451074,45.62857204880711
168936.2199201823,45.44297769415812
172831.8435121564,45.25686115053653
176817.2991317294,45.07024286867841
180894.6582811891,44.88314260303735
185066.0402311062,44.69557942599518
189333.6131218584,44.50757174261789
193699.5950905545,44.31913730584309
198166.255423946,44.13029323202534
202735.9157379237,43.94105601674674
207410.9511842138,43.75144155082559
212193.7916848995,43.56146513645426
217086.9231954108,43.37114150339691
222092.8889966384,43.18048482520208
227214.2910168431,42.98950873536932
232453.7911840487,42.79822634343026
237814.1128096197,42.60665025089668
243298.0420037454,42.41479256705003
248908.4291235631,42.22266492452476
254648.1902546756,42.03027849467209
260520.3087268322,41.83764400266639
266527.8366645598,41.6447717423451
272673.8965735529,41.45167159075157
278961.6829636431,41.2583530223758
285394.4640091963,41.06482512307232
291975.5832477959,40.8710966036505
298708.4613180989,40.6771758131238
305596.5977377658,40.48307075161696
312643.5727223884,40.28878908292302
319853.0490463634,40.0943381467055
327228.7739466752,39.89972497035098
334774.5810705808,39.70495628046563
342494.3924682074,39.51003851401787
350392.2206310984,39.31497782913154
358472.1705777682,39.11978011553182
366738.4419873492,38.92445100464419
375195.33138244,38.72899587935447
383847.2343622895,38.53341988343678
392698.647887478,38.33772793064597
401754.1726172817,38.14192471349192
411018.5153009368,37.94601471169244
420496.4912240453,37.75000220031654
430193.0267113946,37.55389125762355
440113.1616874905,37.35768577260104
450262.0522961363,37.16138945221589
460644.9735804187,36.96500582837833
471267.3222244927,36.76853826462721
482134.6193585919,36.57198996254778
493252.5134287218,36.37536396792043
504626.7831325264,36.17866317661499
516263.3404228567,35.98189034023126
528168.2335805988,35.78504807149381
540347.6503583625,35.58813884940592
552807.9211966606,35.39116502417028
565555.5225142544,35.19412882187901
578597.0800743719,34.99703234897933
591939.3724285512,34.79987759651909
605589.3344398977,34.60266644417732
619554.0608875863,34.40540066408197
633840.8101544832,34.2080819244218
648457.0079998024,34.01071179285135
663410.2514187592,33.81329173969643
678708.3125912265,33.61582314096061
694359.1429214451,33.41830728113582
710370.8771708894,33.22074535582042
726751.837686436,33.02313847414487
743510.5387260319,32.82548766100872
760655.6908841123,32.62779385913171
778196.2056190666,32.43005793091723
796141.1998851076,32.23228066013402
814500.0008709488,32.03446275341337
833282.1508477558,31.83660484156938
852497.4121288896,31.63870748073704
872155.7721440195,31.44077115333446
892267.4486302451,31.24279626885124
912842.8949429229,31.04478316446108
933892.8054889601,30.84673210546528
955428.1212853979,30.64864328556536
977460.0356461747,30.45051682697111
1000000.000000024,30.25235278034319
1023059.729842533,30.05415112457455
1046651.210825452,29.85591176641456
1070786.704986422,29.65763453993739
1095478.757122359,29.45931920585804
1120740.201309807,29.26096545070099
1146584.16757565,29.06257288582349
1173024.088721642,28.86414104629731
1200073.707306318,28.66566938965386
1227747.082787899,28.46715729449404
1256058.598831916,28.2686040589699
1285022.97078734,28.07000889913738
1314655.253335114,27.87137094718881
1344970.848313056,27.67268924956417
1375985.512721205,27.47396276494628
1407715.366911762,27.27519036214418
1440176.902967895,27.07637081786629
1473386.993275755,26.87750281438602
1507362.89929416,26.67858493710438
1542122.280526504,26.47961567200982
1577683.203699558,26.28059340304038
1614064.152153934,26.08151640934824
1651284.035451081,25.8823828624704
1689362.19920183,25.68319082340819
1728318.435121571,25.48393823961689
1768172.991317301,25.28462294190901
1808946.582811899,25.08524264127463
1850660.40231107,24.88579492562012
1893336.131218592,24.68627725643206
1936995.950905553,24.48668696536698
1981662.554239468,24.28702125077523
2027359.157379246,24.08727717416213
2074109.511842147,23.88745165659437
2121937.916849004,23.68754147505873
2170869.231954118,23.48754325878228
2220928.889966394,23.28745348552394
2272142.910168441,23.08726847784839
2324537.911840497,22.88698439939756
2378141.128096208,22.68659725117136
2432980.420037465,22.48610286783788
2489084.291235642,22.28549691408988
2546481.902546768,22.08477488106931
2605203.087268334,21.88393208288385
2665278.366645611,21.68296365324132
2726738.965735541,21.48186454223093
2789616.829636444,21.28062951328356
2853944.640091976,21.07925314034557
2919755.832477972,20.87772980530494
2987084.613181003,20.67605369571105
3055965.977377671,20.4742188028337
3126435.727223898,20.27221892011026
3198530.490463648,20.07004764203389
3272287.739466767,19.86769836354014
3347745.810705824,19.66516427995261
3424943.92468209,19.46243838755374
3503922.206311,19.2595134848498
3584721.705777698,19.05638217460498
3667384.419873509,18.85303686672222
3751953.313824417,18.64946978205449
3838472.343622913,18.44567295723349
3926986.478874798,18.24163825060638
4017541.726172835,18.03735734937718
4110185.153009386,17.83282177805027
4204964.912240472,17.62802290827972
4301930.267113965,17.42295197022865
4401131.616874924,17.21760006554673
4502620.522961383,17.01195818207496
4606449.735804207,16.80601721038836
4712673.222244947,16.59976796228649
4821346.19358594,16.3932011913417
4932525.134287239,16.18630761561244
5046267.831325286,15.97907794262546
5162633.404228589,15.77150289672595
5281682.33580601,15.56357324888829
5403476.503583646,15.35527984907159
5528079.211966628,15.14661366119349
5655555.225142566,14.93756580078384
5785970.800743742,14.72812757536483
5919393.724285536,14.5182905275864
6055893.344399001,14.30804648112672
6195540.608875887,14.09738758934464
6338408.101544857,13.88630638664518
6484570.079998049,13.67479584249207
6634102.514187618,13.46284941796887
6787083.125912292,13.2504611247579
6943591.429214478,13.03762558636795
7103708.771708922,12.82433810140363
7267518.376864389,12.61059470862709
7435105.387260348,12.39639225351834
7606556.908841152,12.18172845599602
7781962.056190696,11.96660197891154
7961411.998851106,11.7510124968832
8145000.008709518,11.53496076498677
8332821.50847759,11.31844868677243
8524974.121288927,11.10147938103005
8721557.721440228,10.88405724667964
8922674.486302484,10.66618802512227
9128428.949429262,10.44787885934736
9338928.054889636,10.22913834905862
9554281.212854015,10.00997660105302
9774600.356461784,9.790405274065613
10000000.00000028,9.570437617279451
10230597.29842537,9.350088501695048
10466512.10825456,9.129374443558497
10707867.04986426,8.90831361906322
10954787.57122363,8.686925869565943
11207402.01309811,8.465232696596621
11465841.67575654,8.243257245991952
11730240.88721646,8.021024280545069
12000737.07306322,7.798560140638992
12277470.82787904,7.575892692419056
12560585.98831921,7.353051263157637
12850229.70787345,7.130066563575074
13146552.53335119,6.906970596999623
13449708.48313062,6.683796555377865
13759855.1272121,6.460578702282303
14077153.66911767,6.237352243203955
14401769.029679,6.01415318356201
14733869.93275761,5.791018175008943
15073628.99294166,5.567984350755129
15421222.8052651,5.345089150778987
15776832.03699564,5.122370137927477
16140641.5215394,4.899864806040542
16512840.35451087,4.677610381354845
16893621.99201836,4.455643618550559
17283184.35121577,4.234000592900046
17681729.91317308,4.012716490057597
18089465.82811905,3.791825395091622
18506604.02311077,3.571360082405812
18933361.31218598,3.351351808220799
19369959.5090556,3.131830107293237
19816625.54239475,2.912822595534336
20273591.57379253,2.69435478015465
20741095.11842154,2.47644987890608
21219379.16849012,2.259128649917478
21708692.31954126,2.042409233526211
22209288.89966402,1.826307007397053
22721429.1016845,1.610834456092149
23245379.11840505,1.396001056114465
23781411.28096216,1.181813177292129
24329804.20037473,0.9682740012066378
24890842.91235651,0.7553834571938256
25464819.02546777,0.5431381762674895
26052030.87268343,0.3315314631313765
26652783.6664562,0.1205532862608625
27267389.65735551,-0.08980971414876347
27896168.29636454,-0.2995742007508898
28539446.40091986,-0.5087600966919285
29197558.32477982,-0.7173905270570604
29870846.13181013,-0.9254917450004853
30559659.77377682,-1.133093043588296
31264357.27223909,-1.340226654513149
31985304.90463659,-1.546927634956214
32722877.39466778,-1.753233743970108
33477458.10705835,-1.959185309838023
34249439.24682102,-2.164825089925571
35039222.06311012,-2.370198124584591
35847217.05777711,-2.57535158669012
36673844.19873521,-2.780334628394527
37519533.1382443,-2.985198226665023
38384723.43622927,-3.189995029134636
39269864.78874812,-3.394779201741894
40175417.2617285,-3.599606279562241
41101851.53009401,-3.804533022146873
42049649.12240488,-4.00961727458218
43019302.67113981,-4.214917835368822
44011316.16874941,-4.420494332094174
45026205.229614,-4.626407105738352
46064497.35804224,-4.832717104313835
47126732.22244965,-5.039485786394312
48213461.93585958,-5.24677503494155
49325251.34287257,-5.454647081692064
50462678.31325305,-5.66316444221974
51626334.04228608,-5.872389861648935
52816823.3580603,-6.082386270854877
54034765.03583667,-6.293216752858307
55280792.11966649,-6.504944518997535
56555552.25142588,-6.717632894347187
57859708.00743764,-6.931345311747828
59193937.24285558,-7.146145313715214
60558933.44399024,-7.36209656141394
61955406.08875911,-7.579262849805428
63384081.01544881,-7.797708128016607
64845700.79998074,-8.017496523922569
66341025.14187644,-8.238692371892819
67870831.25912318,-8.461360242617229
69435914.29214504,-8.685564973903555
71037087.71708949,-8.911371701322594
72675183.76864415,-9.138845887569802
74351053.87260376,-9.368053349412605
76065569.08841181,-9.599060281100531
77819620.56190726,-9.831933273129728
79614119.98851137,-10.06673932527522
81450000.0870955,-10.30354585283167
83328215.08477622,-10.54242068503775
85249741.21288961,-10.78343205469928
87215577.21440262,-11.02664857807334
89226744.86302519,-11.27213922412848
91284289.49429299,-11.51997327235635
93389280.54889673,-11.77022025837706
95542812.12854053,-12.02294990665581
97746003.56461823,-12.27823204973028
100000000.0000032,-12.5361365334403
102305972.9842541,-12.79673310775094
104665121.082546,-13.06009130286937
107078670.498643,-13.3262802904754
109547875.7122367,-13.5953687300129
112074020.1309816,-13.86742460012867
114658416.7575659,-14.14251501549144
117302408.8721651,-14.42070602938103
120007370.7306327,-14.70206242260076
122774708.2787909,-14.98664747943797
125605859.8831926,-15.27452275157393
128502297.078735,-15.56574781102342
131465525.3335124,-15.86037999336716
134497084.8313067,-16.15847413271928
137598551.2721216,-16.46008229004909
140771536.6911773,-16.76525347664522
144017690.2967906,-17.07403337467007
147338699.3275767,-17.38646405689605
150736289.9294172,-17.70258370784504
154212228.0526516,-18.02242634865734
157768320.3699571,-18.34602156810042
161406415.2153946,-18.67339426218259
165128403.5451094,-19.0045643848625
168936219.9201844,-19.33954671233705
172831843.5121585,-19.67835062335134
176817299.1317315,-20.02097989789597
180894658.2811913,-20.36743253654733
185066040.2311085,-20.71770060255971
189333613.1218607,-21.07177008863886
193699595.0905568,-21.42962081011675
198166255.4239483,-21.79122632600858
202735915.7379262,-22.15655388917087
207410951.1842163,-22.52556442649617
212193791.6849021,-22.8982125497845
217086923.1954135,-23.27444659762332
222092888.9966411,-23.65420870829653
227214291.0168459,-24.0374349234358
232453791.1840515,-24.42405532182342
237814112.8096226,-24.81399418246568
243298042.0037484,-25.20717017578441
248908429.1235662,-25.60349658152199
254648190.2546788,-26.0028815317266
260520308.7268354,-26.40522827698913
266527836.6645631,-26.81043547393058
272673896.5735562,-27.21839749180326
278961682.9636466,-27.6290047359598
285394464.0091998,-28.04214398587429
291975583.2477995,-28.45769874534646
298708461.3181027,-28.87554960251304
305596597.7377695,-29.29557459729558
312643572.7223923,-29.71764959394803
319853049.0463673,-30.1416486564299
327228773.9466792,-30.567444424398
334774581.0705849,-30.99490848770645
342494392.4682116,-31.42391175740451
350392220.6311027,-31.85432483133593
358472170.5777726,-32.28601835256435
366738441.9873536,-32.71886335897254
